Time,Temp,RH,Dew,PRC,CC,DHI,WS,WD,WSG,DNI
2023-01-13T08:00,10.9,99,10.7,0,100,24,4.1,345,13.7,0
2023-01-13T09:00,12.1,99,11.9,0,100,64,3.6,6,15.8,60.7
2023-01-13T10:00,14.2,93,13.1,0,100,159,5.2,34,20.5,110
2023-01-13T11:00,16,83,13,0,98,165,9.7,48,26.3,189.6
2023-01-13T12:00,17.6,75,13.2,0,100,132,9.3,62,26.6,377.4
2023-01-13T13:00,18.2,72,13.1,0,100,212,8.3,90,22,346.9
2023-01-13T14:00,18,73,13.1,0,100,140,9,67,22,110.3
2023-01-13T15:00,17.6,78,13.7,0,100,112,12.8,50,25.6,84.8
2023-01-13T16:00,16.3,83,13.3,0,100,43,15,42,29.2,31.2
2023-01-13T17:00,14.7,86,12.3,0,100,21,15.3,43,28.4,35.7
2023-01-13T18:00,13.2,87,11.1,0,100,0,15.1,52,29.2,3.3
2023-01-13T19:00,11.8,88,9.9,0,100,0,15.9,52,28.1,0
2023-01-13T20:00,10.8,89,9,0,100,0,16,46,28.4,0
2023-01-13T21:00,10.1,89,8.3,0,100,0,17.1,42,29.2,0
2023-01-13T22:00,9.5,90,7.9,0,100,0,15.1,40,29.5,0
2023-01-13T23:00,9.3,91,7.9,0.1,100,0,14.8,39,28.8,0
2023-01-14T00:00,9.1,93,8.1,0.5,100,0,17,36,29.5,0
2023-01-14T01:00,9,95,8.2,0.7,100,0,20.8,37,32.8,0
2023-01-14T02:00,8.8,96,8.2,0.4,100,0,20.2,35,36.7,0
2023-01-14T03:00,8.9,93,7.9,0.1,100,0,22.5,35,41.8,0
2023-01-14T04:00,8.4,93,7.3,0.3,100,0,23.6,34,41.4,0
2023-01-14T05:00,7.8,95,7.1,0.7,100,0,23.2,33,41.4,0
2023-01-14T06:00,7.1,95,6.4,0.2,100,0,21.6,26,42.5,0
2023-01-14T07:00,6.3,95,5.5,0.1,100,0,20.4,14,40.3,0
2023-01-14T08:00,5.6,94,4.7,0.3,100,3,21.9,14,41.4,0
2023-01-14T09:00,5,93,4,0.2,100,9,23.8,18,38.2,0
2023-01-14T10:00,4.7,92,3.6,0.4,100,22,23,14,38.2,0
2023-01-14T11:00,4.5,91,3.2,0.5,100,52,22.1,7,39.6,2
2023-01-14T12:00,4,87,2,0.1,100,47,21.6,360,41.8,1.5
2023-01-14T13:00,3.7,82,0.9,0,100,55,23.5,355,49.3,10.9
2023-01-14T14:00,3.1,80,-0.1,0.1,100,37,24.5,357,48.2,11.4
2023-01-14T15:00,1.7,85,-0.5,0.3,100,38,22,355,42.1,0
2023-01-14T16:00,1,90,-0.5,0.4,100,22,25.6,358,41,0
2023-01-14T17:00,0.5,88,-1.2,0.6,100,7,22.4,356,40,0
2023-01-14T18:00,0.3,85,-1.9,0.3,100,0,21.1,352,37.4,0
2023-01-14T19:00,0.2,82,-2.5,0.1,100,0,21,348,37.4,0
2023-01-14T20:00,0,80,-3,0.1,100,0,18.3,344,37.4,0
2023-01-14T21:00,0,78,-3.4,0.1,100,0,19.8,341,37.1,0
2023-01-14T22:00,-0.1,75,-3.9,0,100,0,21.2,339,38.2,0
2023-01-14T23:00,-0.4,72,-4.8,0,100,0,22.1,338,40.7,0
2023-01-15T00:00,-0.8,68,-5.9,0,100,0,23.7,340,42.8,0
2023-01-15T01:00,-1.1,66,-6.7,0,100,0,26.7,333,44.6,0
2023-01-15T02:00,-1.5,64,-7.5,0,100,0,25.8,327,45.4,0
2023-01-15T03:00,-3.1,62,-9.4,0.1,83,0,21.6,332,40.7,0
2023-01-15T04:00,-3.4,63,-9.5,0.1,91,0,21.7,333,42.1,0
2023-01-15T05:00,-3.8,65,-9.3,0.2,87,0,19.8,333,37.8,0
2023-01-15T06:00,-3.9,67,-9.2,0.2,95,0,21.5,325,39.6,0
2023-01-15T07:00,-4.2,67,-9.5,0,100,0,21.5,322,38.9,0
2023-01-15T08:00,-4.3,64,-10,0,11,24,20,322,37.4,0
2023-01-15T09:00,-3.2,59,-10.1,0,18,71,21,325,42.5,363
2023-01-15T10:00,-1.7,53,-10.1,0,100,108,24,332,46.4,568.1
2023-01-15T11:00,-0.7,49,-10,0,100,147,20.9,336,43.9,639.2
2023-01-15T12:00,0,47,-10.1,0,100,259,20,337,42.1,475.3
2023-01-15T13:00,0.8,43,-10.4,0,100,236,20.5,332,42.1,397.9
2023-01-15T14:00,1,41,-10.9,0,100,233,19.5,330,41.8,470.8
2023-01-15T15:00,0,39,-12.4,0,59,196,19.3,331,39.2,266.7
2023-01-15T16:00,-0.2,36,-13.4,0,55,113,18.2,330,36,66.9
2023-01-15T17:00,-0.5,35,-14.2,0,19,52,14.8,331,29.5,92.1
2023-01-15T18:00,-1.5,38,-14.1,0,0,2,10.5,319,19.1,7.5
2023-01-15T19:00,-2.2,41,-13.8,0,0,0,9.4,320,15.8,0
2023-01-15T20:00,-2.8,44,-13.5,0,1,0,9.7,321,15.1,0
2023-01-15T21:00,-3.3,46,-13.3,0,1,0,10.3,324,15.5,0
2023-01-15T22:00,-3.8,47,-13.5,0,36,0,11.8,322,16.6,0
2023-01-15T23:00,-4,46,-13.9,0,59,0,12.7,325,18.4,0
2023-01-16T00:00,-4.1,44,-14.5,0,60,0,13.3,327,19.1,0
2023-01-16T01:00,-4.3,43,-15,0,0,0,14.2,324,20.5,0
2023-01-16T02:00,-4.2,41,-15.5,0,8,0,12.1,323,22.3,0
2023-01-16T03:00,-4.6,44,-15,0,0,0,12.5,327,21.6,0
2023-01-16T04:00,-4.9,45,-15.1,0,0,0,12.6,329,21.6,0
2023-01-16T05:00,-5.1,46,-15.1,0,0,0,11.9,325,20.5,0
2023-01-16T06:00,-5.4,46,-15.1,0,0,0,10.5,319,19.1,0
2023-01-16T07:00,-5.7,48,-15,0,0,0,9.8,324,17.3,0
2023-01-16T08:00,-4.8,47,-14.4,0,0,23,10.4,314,21.2,0
2023-01-16T09:00,-2.7,40,-14.6,0,0,69,11.1,324,25.2,475.8
2023-01-16T10:00,-1,40,-13,0,0,93,11.5,340,27.4,682.6
2023-01-16T11:00,0.2,39,-12.2,0,0,106,11.3,343,26.6,794.9
2023-01-16T12:00,1.2,37,-11.9,0,3,113,10.7,340,26.3,846.7
2023-01-16T13:00,1.9,36,-11.7,0,0,113,10.8,345,26.6,863.7
2023-01-16T14:00,2.3,35,-11.5,0,0,108,10.5,344,25.2,853.9
2023-01-16T15:00,2.1,38,-10.7,0,0,96,9.6,340,23,806.9
2023-01-16T16:00,1.8,38,-11,0,0,77,8.7,343,18.7,711
2023-01-16T17:00,0.9,42,-10.4,0,0,40,6.9,332,8.6,516.9
2023-01-16T18:00,-0.3,48,-10,0,0,2,8.2,311,10.4,23
2023-01-16T19:00,-1.6,55,-9.5,0,3,0,6.6,311,10.4,0
2023-01-16T20:00,-2.8,62,-9.1,0,5,0,6.4,308,10.1,0
2023-01-16T21:00,-3.7,67,-8.9,0,0,0,6.7,324,9.4,0
2023-01-16T22:00,-4.3,71,-8.7,0,43,0,6.9,332,9.4,0
2023-01-16T23:00,-4.3,72,-8.6,0,60,0,6.8,335,9.4,0
2023-01-17T00:00,-3.9,71,-8.3,0,59,0,6,335,9,0
2023-01-17T01:00,-3.7,73,-7.9,0,58,0,3.5,336,6.8,0
2023-01-17T02:00,-3.9,76,-7.6,0,58,0,3.3,354,6.5,0
2023-01-17T03:00,-2.8,71,-7.3,0,58,0,2.4,27,4.3,0
2023-01-17T04:00,-2.8,70,-7.4,0,1,0,4.1,15,4.7,0
2023-01-17T05:00,-2.8,68,-7.8,0,0,0,3.2,333,4,0
2023-01-17T06:00,-3.1,70,-7.8,0,0,0,3.1,21,2.5,0
2023-01-17T07:00,-3.4,72,-7.7,0,0,0,1.5,194,2.9,0
2023-01-17T08:00,-2.9,74,-7,0,0,23,3.6,233,10.1,0
2023-01-17T09:00,-0.1,50,-9.3,0,0,68,3.3,264,12.6,460.5
2023-01-17T10:00,1.6,42,-10,0,0,92,5.9,256,17.6,668.4
2023-01-17T11:00,2.7,38,-10.1,0,0,105,7.6,270,21.6,782.5
2023-01-17T12:00,3.8,36,-10.1,0,0,112,9.3,283,24.5,837.5
2023-01-17T13:00,4.5,34,-10,0,0,112,9.3,286,24.5,857.4
2023-01-17T14:00,5,33,-9.8,0,0,107,10,285,25.2,847.5
2023-01-17T15:00,5.1,35,-9,0,0,97,10.6,288,24.1,799.5
2023-01-17T16:00,4.8,36,-9.1,0,0,76,9.9,289,20.2,705.2
2023-01-17T17:00,3.7,42,-8,0,0,40,7.4,293,9.7,518.3
2023-01-17T18:00,2.2,49,-7.4,0,0,2,8.3,304,11.9,26.1
2023-01-17T19:00,0.6,62,-5.9,0,4,0,9.6,304,10.1,0
2023-01-17T20:00,1.4,52,-7.4,0,8,0,6.9,298,7.2,0
2023-01-17T21:00,1,53,-7.5,0,10,0,5.8,274,5.4,0
2023-01-17T22:00,0.5,56,-7.3,0,34,0,7.3,261,6.5,0
2023-01-17T23:00,-1.5,69,-6.4,0,55,0,7.5,253,7.9,0
2023-01-18T00:00,-2.4,77,-5.9,0,48,0,5.4,250,8.6,0
2023-01-18T01:00,-3,82,-5.7,0,27,0,5.9,256,9.7,0
2023-01-18T02:00,-3.4,83,-5.8,0,0,0,6.8,267,10.4,0
2023-01-18T03:00,-3.4,85,-5.5,0,0,0,7.6,278,12.6,0
2023-01-18T04:00,-3.5,87,-5.4,0,0,0,8.3,288,14,0
2023-01-18T05:00,-3.5,87,-5.3,0,0,0,8.2,293,13.7,0
2023-01-18T06:00,-3.7,87,-5.5,0,0,0,8.2,293,13.3,0
2023-01-18T07:00,-3.8,87,-5.7,0,0,0,9,307,15.1,0
2023-01-18T08:00,-2.9,83,-5.4,0,0,23,10.2,302,19.1,0
2023-01-18T09:00,0.3,63,-5.9,0,0,69,9.1,304,20.2,455.2
2023-01-18T10:00,2.4,56,-5.5,0,0,93,8.9,297,20.2,661.7
2023-01-18T11:00,4.2,48,-5.9,0,1,106,9.5,295,21.6,777
2023-01-18T12:00,5.4,41,-6.8,0,18,113,9.7,301,23.4,833.5
2023-01-18T13:00,6.2,38,-7.2,0,34,135,10.3,306,24.5,820.1
2023-01-18T14:00,6.6,36,-7.5,0,2,110,11,308,24.5,809.6
2023-01-18T15:00,6.5,36,-7.5,0,0,98,11.2,303,24.5,799.3
2023-01-18T16:00,6.1,36,-8,0,0,78,10.2,293,20.2,703.9
2023-01-18T17:00,4.9,42,-7,0,0,42,7.6,278,9.7,521.5
2023-01-18T18:00,3,51,-6.1,0,0,3,10.4,272,12.2,30
2023-01-18T19:00,2.7,49,-7.1,0,0,0,6.8,270,9.4,0
2023-01-18T20:00,2.2,49,-7.4,0,0,0,4,270,5.4,0
2023-01-18T21:00,1.6,51,-7.5,0,0,0,1,135,2.5,0
2023-01-18T22:00,-1.5,64,-7.4,0,2,0,4.4,145,5.8,0
2023-01-18T23:00,-3.4,76,-7.1,0,19,0,7.4,166,10.8,0
2023-01-19T00:00,-3.6,77,-7,0,27,0,7.2,183,10.4,0
2023-01-19T01:00,-3.4,76,-7,0,39,0,7.2,198,11.9,0
2023-01-19T02:00,-3.4,77,-6.8,0,42,0,6.9,208,12.2,0
2023-01-19T03:00,-3.3,81,-6.2,0,15,0,6.9,208,11.2,0
2023-01-19T04:00,-3.6,82,-6.2,0,4,0,7.2,207,12.2,0
2023-01-19T05:00,-3.7,83,-6.1,0,0,0,8,207,13,0
2023-01-19T06:00,-3.6,84,-6,0,0,0,7.8,214,13,0
2023-01-19T07:00,-3.6,84,-5.9,0,0,0,6.9,208,13,0
2023-01-19T08:00,-2.4,81,-5.2,0,0,23,10.7,200,17.3,0
2023-01-19T09:00,2.5,60,-4.4,0,0,68,8.7,210,20.2,466.1
2023-01-19T10:00,5.7,49,-4.1,0,0,91,9.8,216,25.2,672.5
2023-01-19T11:00,7.9,44,-3.7,0,0,105,12.2,214,30.2,784.3
2023-01-19T12:00,9.2,39,-4.2,0,0,112,14.3,223,33.5,836.6
2023-01-19T13:00,10.1,35,-4.5,0,0,112,15.8,235,35.3,853.5
2023-01-19T14:00,10.7,33,-4.8,0,0,107,16.3,242,35.6,842.6
2023-01-19T15:00,10.5,34,-4.6,0,0,96,15.6,247,31.3,802.6
2023-01-19T16:00,10.2,37,-4,0,30,81,12.3,249,23.4,706.7
2023-01-19T17:00,8.4,44,-3.1,0,53,48,7.7,233,11.2,473
2023-01-19T18:00,6.3,51,-3,0,42,3,8.6,213,13.3,25.7
2023-01-19T19:00,4.9,56,-3.1,0,29,0,9.2,211,16.6,0
2023-01-19T20:00,3.9,60,-3.2,0,11,0,10,218,17.3,0
2023-01-19T21:00,3.2,63,-3.2,0,0,0,11.4,235,18.7,0
2023-01-19T22:00,2.6,66,-3.2,0,0,0,11.5,250,18.7,0
2023-01-19T23:00,2.2,69,-3,0,0,0,11.7,259,19.1,0
2023-01-20T00:00,1.8,73,-2.6,0,0,0,11.9,275,19.1,0
2023-01-20T01:00,1.4,78,-2.1,0,0,0,12.4,296,20.2,0
2023-01-20T02:00,1,81,-1.9,0,0,0,12.5,314,21.2,0
2023-01-20T03:00,0.5,82,-2.2,0,0,0,12.9,330,22.3,0
2023-01-20T04:00,0,81,-2.9,0,0,0,12,351,20.9,0
2023-01-20T05:00,-0.6,83,-3.2,0,0,0,10.1,6,17.3,0
2023-01-20T06:00,-1,85,-3.2,0,0,0,10.2,350,17.3,0
2023-01-20T07:00,-1.2,86,-3.3,0,0,0,11.9,355,18.7,0
2023-01-20T08:00,-0.3,82,-3.1,0,0,24,14.8,3,25.6,0
2023-01-20T09:00,2.3,67,-3.2,0,0,70,16.9,12,34.2,445.5
2023-01-20T10:00,4.2,56,-3.9,0,0,94,19.8,25,41.8,647.4
2023-01-20T11:00,5.6,47,-4.8,0,0,107,18.8,32,40.7,764.3
2023-01-20T12:00,6.6,42,-5.4,0,0,114,17.5,32,37.1,822.2
2023-01-20T13:00,7.2,39,-5.8,0,0,115,14,35,32,841.9
2023-01-20T14:00,7.4,38,-6.2,0,0,108,11.9,35,28.1,834.2
2023-01-20T15:00,7.2,39,-5.8,0,0,98,11.4,35,25.6,791.9
2023-01-20T16:00,6.5,40,-6.3,0,0,80,11,41,22.7,699
2023-01-20T17:00,5,46,-5.7,0,0,44,8.6,57,15.8,520.7
2023-01-20T18:00,2.8,54,-5.7,0,0,2,10.2,72,19.8,37
2023-01-20T19:00,1.4,58,-5.9,0,0,0,12.6,77,21.6,0
2023-01-20T20:00,0.3,63,-6,0,23,0,11.4,77,19.8,0
2023-01-20T21:00,-0.6,66,-6.1,0,31,0,10,75,16.9,0
2023-01-20T22:00,-1.2,69,-6.1,0,64,0,8.9,76,15.8,0
2023-01-20T23:00,-1.5,71,-6.2,0,77,0,8.6,75,14.8,0
2023-01-21T00:00,-1.5,70,-6.2,0,79,0,8.4,80,14.8,0
2023-01-21T01:00,-1.9,72,-6.2,0,73,0,7.2,87,13.3,0
2023-01-21T02:00,-2.2,74,-6.2,0,73,0,7.6,98,12.2,0
2023-01-21T03:00,-1.3,75,-5.2,0,55,0,8.6,105,14.8,0
2023-01-21T04:00,-0.9,73,-5.1,0,55,0,9,106,15.8,0
2023-01-21T05:00,-1.3,76,-5,0,53,0,9,113,15.1,0
2023-01-21T06:00,-1.2,76,-4.9,0,35,0,9,119,16.9,0
2023-01-21T07:00,-1.4,78,-4.7,0,2,0,8.9,122,17.3,0
2023-01-21T08:00,-0.5,76,-4.3,0,0,24,12.2,118,21.2,0
2023-01-21T09:00,2.4,65,-3.6,0,0,70,12.1,117,24.1,445.5
2023-01-21T10:00,4.8,54,-3.8,0,0,94,14,125,28.4,651.6
2023-01-21T11:00,6.7,47,-3.9,0,0,107,15.1,128,32,767.5
2023-01-21T12:00,8.1,43,-3.6,0,0,113,14.2,126,31.7,823.5
2023-01-21T13:00,9.1,40,-3.9,0,0,114,14.7,126,32.4,842.9
2023-01-21T14:00,9.7,38,-4.1,0,0,110,14.6,128,31.7,833.2
2023-01-21T15:00,10.2,42,-2.3,0,0,99,15.6,130,31.7,786.2
2023-01-21T16:00,9.6,43,-2.4,0,0,79,17,122,32.8,693.3
2023-01-21T17:00,8.1,49,-2.1,0,0,44,14.7,112,27,516.6
2023-01-21T18:00,6,56,-2.2,0,1,3,15.7,101,27.7,39.7
2023-01-21T19:00,4.9,59,-2.4,0,16,0,18.3,112,31,0
2023-01-21T20:00,4.7,59,-2.6,0,29,0,17.7,129,31.3,0
2023-01-21T21:00,4.6,59,-2.7,0,73,0,14.5,125,27,0
2023-01-21T22:00,4.5,61,-2.3,0,100,0,12.1,120,23,0
2023-01-21T23:00,4,71,-0.9,0.2,100,0,6.3,114,15.8,0
2023-01-22T00:00,3.5,86,1.3,1,100,0,7.2,72,15.8,0
2023-01-22T01:00,3.5,89,1.8,1.2,100,0,10,69,19.4,0
2023-01-22T02:00,3.6,90,2.1,1.2,100,0,10.4,70,19.1,0
2023-01-22T03:00,3.7,92,2.5,0.7,100,0,10.5,63,18.7,0
2023-01-22T04:00,3.9,93,2.8,0.6,100,0,10.8,60,19.1,0
2023-01-22T05:00,4,94,3.1,0.5,100,0,10.3,54,18,0
2023-01-22T06:00,4.2,94,3.3,0.4,100,0,10.2,39,18.4,0
2023-01-22T07:00,4.3,95,3.5,0.2,100,0,11,52,18.4,0
2023-01-22T08:00,4.5,94,3.6,0.1,100,7,10.2,39,17.3,0
2023-01-22T09:00,5,94,4.1,0.1,100,38,13.3,38,18.7,0
2023-01-22T10:00,5.3,94,4.4,0.1,100,52,11.8,38,18.4,0
2023-01-22T11:00,5.8,89,4.2,0.1,100,71,9.9,46,21.2,0.8
2023-01-22T12:00,6.6,86,4.4,0,100,116,9.5,29,21.2,1.9
2023-01-22T13:00,7.3,81,4.3,0,100,162,11.6,5,24.1,11.1
2023-01-22T14:00,7.5,79,4.1,0,100,125,13.7,3,24.5,14.6
2023-01-22T15:00,6.4,81,3.3,0.1,93,71,12.9,18,25.2,5.2
2023-01-22T16:00,6.3,80,3.2,0,100,51,11.5,20,23.8,0.5
2023-01-22T17:00,6.1,81,3.1,0,100,22,11,19,20.5,5.9
2023-01-22T18:00,5.8,82,3,0,100,1,9.9,10,20.5,1.5
2023-01-22T19:00,5.5,83,2.9,0,100,0,9.8,6,19.4,0
2023-01-22T20:00,5.2,84,2.7,0,100,0,9.4,7,18,0
2023-01-22T21:00,5.1,84,2.6,0,92,0,9.7,358,19.8,0
2023-01-22T22:00,4.7,85,2.5,0,81,0,11.2,345,17.6,0
2023-01-22T23:00,4.5,86,2.4,0,86,0,11.6,355,17.6,0
2023-01-23T00:00,4.5,85,2.3,0,89,0,10.8,358,19.1,0
2023-01-23T01:00,4.3,87,2.2,0,87,0,9.6,13,19.4,0
2023-01-23T02:00,4.2,87,2.2,0,46,0,8.3,18,19.1,0
2023-01-23T03:00,3.6,92,2.5,0,76,0,8.6,2,15.5,0
2023-01-23T04:00,3.6,94,2.6,0,96,0,8.1,13,13.7,0
2023-01-23T05:00,3.9,93,2.8,0,99,0,8.7,343,15.1,0
2023-01-23T06:00,4.2,91,2.9,0,100,0,12.2,358,19.1,0
2023-01-23T07:00,4.5,91,3.1,0,100,0,12.7,8,22.7,0
2023-01-23T08:00,4.9,89,3.3,0,100,13,13.6,17,24.1,0
2023-01-23T09:00,5.6,86,3.4,0,100,50,14.8,1,25.6,16.2
2023-01-23T10:00,6.6,80,3.5,0,100,119,15.3,19,30.2,3.2
2023-01-23T11:00,7.1,76,3.2,0,100,117,17.1,28,34.6,28.5
2023-01-23T12:00,8,67,2.2,0,100,160,15.8,24,32.4,93.2
2023-01-23T13:00,8.3,63,1.7,0,100,128,16.1,20,28.8,58.5
2023-01-23T14:00,8.9,59,1.3,0,100,176,16.2,21,30.6,46.2
2023-01-23T15:00,8.7,61,1.6,0.1,89,116,16.6,18,34.6,134.2
2023-01-23T16:00,7.3,71,2.4,0.2,100,95,21.8,13,39.2,148.2
2023-01-23T17:00,4.7,85,2.3,0.3,100,51,27.4,14,52.6,98.1
2023-01-23T18:00,2.8,85,0.4,0.1,100,1,26.1,11,51.8,7.2
2023-01-23T19:00,1.8,79,-1.4,0,100,0,23.9,12,49.3,0
2023-01-23T20:00,1.3,73,-3,0,100,0,24.2,4,48.6,0
2023-01-23T21:00,0.8,68,-4.5,0,100,0,25.3,5,47.5,0
2023-01-23T22:00,0.2,63,-6,0,100,0,25.2,3,46.8,0
2023-01-23T23:00,-0.4,59,-7.4,0,100,0,26.6,360,45,0
2023-01-24T00:00,-1.2,58,-8.5,0,51,0,25.2,359,45,0
2023-01-24T01:00,-2.2,58,-9.3,0,20,0,21.9,351,36.4,0
2023-01-24T02:00,-3.1,59,-9.9,0,48,0,23.9,344,37.1,0
2023-01-24T03:00,-3.6,58,-10.6,0,34,0,24.2,345,46.1,0
2023-01-24T04:00,-4.2,56,-11.6,0,17,0,21.2,345,40,0
2023-01-24T05:00,-5,56,-12.4,0,3,0,17.2,340,31.7,0
2023-01-24T06:00,-5.7,56,-13,0,14,0,13.7,330,30.2,0
2023-01-24T07:00,-6.2,56,-13.6,0,0,0,13.8,321,31,0
2023-01-24T08:00,-6,50,-14.8,0,5,26,18.4,318,36,0
2023-01-24T09:00,-5.2,43,-15.9,0,3,72,21.3,323,42.8,485.2
2023-01-24T10:00,-4.2,38,-16.4,0,12,97,22.5,321,44.6,688.9
2023-01-24T11:00,-3.3,34,-17,0,100,111,23.7,318,51.5,807.9
2023-01-24T12:00,-2.8,30,-18.1,0,100,175,26.5,316,54,785.6
2023-01-24T13:00,-2.6,27,-19.1,0,89,250,27,317,53.6,579
2023-01-24T14:00,-2.4,25,-19.9,0,39,187,27.1,320,52.6,552.2
2023-01-24T15:00,-2.2,24,-20,0,12,143,25.3,324,49.7,662.9
2023-01-24T16:00,-2.7,21,-22.1,0,0,86,22.8,329,43.9,679
2023-01-24T17:00,-3.6,20,-23.3,0,0,49,16.6,333,30.6,597
2023-01-24T18:00,-5,22,-23.6,0,0,4,13.2,343,22.3,63.8
2023-01-24T19:00,-6,24,-23.4,0,0,0,11,349,19.8,0
2023-01-24T20:00,-6.7,26,-23,0,0,0,9.4,353,16.9,0
2023-01-24T21:00,-7.3,28,-22.6,0,0,0,9.4,2,13.7,0
2023-01-24T22:00,-7.8,30,-22.3,0,0,0,8.7,355,11.2,0
2023-01-24T23:00,-8,32,-21.9,0,0,0,9,2,10.4,0
2023-01-25T00:00,-8.2,33,-21.8,0,0,0,9.1,7,11.9,0
2023-01-25T01:00,-8.3,33,-21.8,0,0,0,7.2,357,13.3,0
2023-01-25T02:00,-8.3,33,-21.8,0,0,0,6.6,351,15.1,0
2023-01-25T03:00,-8.3,35,-21.1,0,0,0,8.3,360,12.6,0
2023-01-25T04:00,-8.4,36,-21,0,0,0,6.6,351,10.4,0
2023-01-25T05:00,-8.6,37,-20.5,0,0,0,5.2,335,8.3,0
2023-01-25T06:00,-8.6,38,-20.2,0,0,0,4.9,324,6.5,0
2023-01-25T07:00,-8.3,39,-20,0,0,0,4.6,321,6.1,0
2023-01-25T08:00,-7.3,37,-19.6,0,0,27,3.4,342,10.8,0
2023-01-25T09:00,-5.1,38,-17.3,0,0,73,3.5,24,13,480.9
2023-01-25T10:00,-3.3,41,-14.7,0,0,96,4.1,135,14.8,689.7
2023-01-25T11:00,-1.6,40,-13.6,0,5,114,9.4,157,21.6,796.4
2023-01-25T12:00,-0.3,36,-13.8,0,30,127,10.1,176,25.9,843.9
2023-01-25T13:00,0.4,34,-13.8,0,30,187,9,196,26.3,748.8
2023-01-25T14:00,1,36,-12.5,0,30,149,8.8,189,25.9,714.9
2023-01-25T15:00,0.7,36,-12.5,0,30,223,9,182,20.9,474.3
2023-01-25T16:00,0.5,38,-12.3,0,29,147,8.8,168,18.4,166.1
2023-01-25T17:00,-0.3,43,-11.2,0,29,70,5.3,152,8.6,130
2023-01-25T18:00,-1.6,50,-10.7,0,30,5,7.7,152,11.5,9.6
2023-01-25T19:00,-2,53,-10.4,0,31,0,8.9,159,15.8,0
2023-01-25T20:00,-2.3,55,-10.1,0,29,0,7.4,157,15.5,0
2023-01-25T21:00,-2.4,56,-10,0,30,0,7.7,143,14.4,0
2023-01-25T22:00,-2.5,58,-9.7,0,30,0,6.3,149,13.7,0
2023-01-25T23:00,-2.7,60,-9.4,0,28,0,7.8,167,12.2,0
2023-01-26T00:00,-3,63,-9,0,20,0,7.4,151,11.9,0
2023-01-26T01:00,-3.5,69,-8.5,0,0,0,9.7,153,14.4,0
2023-01-26T02:00,-3.9,73,-8,0,0,0,10.9,163,16.9,0
2023-01-26T03:00,-4.1,78,-7.4,0,0,0,8.8,168,14.8,0
2023-01-26T04:00,-4.4,82,-7,0,0,0,8.7,163,10.1,0
2023-01-26T05:00,-4.6,84,-6.9,0,25,0,6.6,158,7.2,0
2023-01-26T06:00,-4.8,85,-6.9,0,28,0,0.8,27,7.2,0
2023-01-26T07:00,-4,83,-6.4,0,26,0,2.8,320,7.2,0
2023-01-26T08:00,-3.6,84,-6,0,26,33,4.8,48,11.5,0
2023-01-26T09:00,-0.5,69,-5.6,0,31,91,2.9,353,12.6,296
2023-01-26T10:00,1.6,58,-5.8,0,31,147,3.1,315,12.2,424
2023-01-26T11:00,3.3,52,-5.6,0,28,209,3.6,354,12.2,429.4
2023-01-26T12:00,4.6,45,-6.3,0,14,207,8.5,332,17.6,499
2023-01-26T13:00,4.8,43,-6.7,0,25,288,10.7,348,22.7,407.6
2023-01-26T14:00,4.7,42,-7,0,29,263,12.1,350,24.5,158.7
2023-01-26T15:00,4.7,41,-7.5,0,30,208,14.7,349,29.9,223.7
2023-01-26T16:00,4,43,-7.4,0,23,133,10,347,19.8,269.1
2023-01-26T17:00,2.6,49,-7.1,0,23,57,9,355,15.5,235.2
2023-01-26T18:00,0.6,55,-7.4,0,57,5,8.8,341,17.3,43.9
2023-01-26T19:00,-0.4,58,-7.7,0,35,0,10.9,354,17.3,0
2023-01-26T20:00,-1.2,60,-8,0,22,0,12.9,347,19.1,0
2023-01-26T21:00,-1.5,61,-8.1,0,34,0,13.4,354,20.2,0
2023-01-26T22:00,-1.7,61,-8.2,0,28,0,16.1,350,22.3,0
2023-01-26T23:00,-2.5,63,-8.5,0,0,0,14.1,347,23.4,0
2023-01-27T00:00,-2.8,63,-8.9,0,1,0,14,334,23.8,0
2023-01-27T01:00,-3.1,62,-9.4,0,0,0,14.2,339,23.4,0
2023-01-27T02:00,-3.3,60,-10,0,1,0,13.8,332,25.2,0
2023-01-27T03:00,-3.4,57,-10.6,0,8,0,15.1,332,27.4,0
2023-01-27T04:00,-3.5,54,-11.6,0,8,0,16,329,29.2,0
2023-01-27T05:00,-3.8,52,-12.3,0,24,0,16.5,328,29.5,0
2023-01-27T06:00,-3.8,50,-12.7,0,28,0,16.2,328,30.6,0
2023-01-27T07:00,-3.6,48,-13,0,24,0,16.9,326,32,0
2023-01-27T08:00,-3.3,47,-12.9,0,0,30,17,324,32,0
2023-01-27T09:00,-2.1,43,-13,0,0,110,19,327,38.9,232.8
2023-01-27T10:00,-0.4,39,-12.7,0,1,98,19.5,332,40.3,533.1
2023-01-27T11:00,0.9,31,-14.5,0,0,111,21.6,336,42.1,810.4
2023-01-27T12:00,1.8,26,-15.5,0,0,117,20.9,336,42.5,858.5
2023-01-27T13:00,2.5,26,-15.3,0,0,117,20.5,332,41.8,883.7
2023-01-27T14:00,2.8,26,-14.9,0,0,114,19.8,327,41,877.1
2023-01-27T15:00,2.7,28,-14.1,0,0,104,18.7,320,38.2,833.8
2023-01-27T16:00,2.3,28,-14.3,0,0,84,18.3,317,35.6,748.4
2023-01-27T17:00,1.3,32,-13.7,0,0,51,13,309,23.8,590.1
